latitude,longitude,generation_time_str
26.896288,112.601751,190515073428
26.896288,112.601751,190515073438
26.896288,112.601751,190515073448
26.896288,112.601751,190515073458
26.896288,112.601751,190515073508
26.896288,112.601751,190515073518
26.896288,112.601751,190515073528
26.896288,112.601751,190515073538
26.896288,112.601751,190515073548
26.896288,112.601751,190515073558
26.896288,112.601751,190515073608
26.887563,112.608026,190515140010
26.887338,112.608158,190515140018
26.887284,112.608385,190515140022
26.887271,112.609311,190515140032
26.887181,112.610385,190515140042
26.887049,112.611585,190515140052
26.887104,112.612901,190515140102
26.887188,112.614083,190515140112
26.887278,112.615405,190515140122
26.887368,112.61665,190515140132
26.887439,112.617779,190515140142
26.887334,112.618409,190515140149
26.886984,112.618889,190515140155
26.886579,112.619027,190515140159
26.886049,112.618936,190515140204
26.885573,112.618487,190515140210
26.885493,112.617922,190515140215
26.885613,112.617322,190515140223
26.885878,112.617254,190515140227
26.886714,112.617009,190515140237
26.887616,112.616799,190515140247
26.888621,112.616734,190515140257
26.889401,112.616702,190515140307
26.890124,112.616661,190515140317
26.890379,112.616621,190515140327
26.891251,112.616588,190515140337
26.892106,112.616533,190515140347
26.892796,112.616368,190515140357
26.892999,112.616343,190515140407
26.893599,112.616103,190515140417
26.894278,112.61598,190515140427
26.894398,112.616121,190515140430
26.894463,112.616456,190515140435
26.894546,112.617146,190515140445
26.894713,112.617964,190515140455
26.894818,112.618639,190515140505
26.894916,112.619129,190515140515
26.895069,112.619596,190515140525
26.895048,112.619742,190515140535
26.895304,112.620526,190515140545
26.895408,112.621184,190515140555
26.895409,112.621181,190515140605
26.895408,112.621179,190515140615
26.895428,112.621361,190515140625
26.895548,112.621562,190515140630
26.895723,112.621534,190515140633
26.896124,112.621324,190515140643
26.896124,112.621317,190515140653
26.896348,112.621114,190515140703
26.897053,112.620554,190515140713
26.897778,112.620011,190515140723
26.896288,112.601751,190515073618
26.896288,112.601751,190515073628
26.896288,112.601751,190515073638
26.896288,112.601751,190515073648
26.896288,112.601751,190515073658
26.896288,112.601751,190515073708
26.896288,112.601751,190515073718
26.896288,112.601751,190515073728
26.896288,112.601751,190515073738
26.896288,112.601751,190515073748
26.896288,112.601751,190515073758
26.896288,112.601751,190515073808
26.896288,112.601751,190515073818
26.896288,112.601751,190515073828
26.896288,112.601751,190515073838
26.896288,112.601751,190515073848
26.896288,112.601751,190515073858
26.896288,112.601751,190515073908
26.896288,112.601751,190515073918
26.896288,112.601751,190515073928
26.896288,112.601751,190515073938
26.896288,112.601751,190515073948
26.896288,112.601751,190515073958
26.896288,112.601751,190515074008
26.896288,112.601751,190515074018
26.898643,112.619419,190515140733
26.899428,112.618872,190515140743
26.900276,112.618244,190515140754
26.901021,112.617707,190515140804
26.901588,112.617366,190515140814
26.901891,112.617159,190515140824
26.902036,112.617071,190515140834
26.902523,112.616831,190515140844
26.90315,112.616595,190515140854
26.903825,112.616361,190515140904
26.90424,112.616215,190515140914
26.904235,112.616213,190515140924
26.904645,112.616075,190515140934
26.90543,112.615798,190515140944
26.906135,112.615683,190515140954
26.906905,112.615956,190515141002
26.907145,112.616333,190515141006
26.907621,112.617596,190515141016
26.907723,112.617864,190515141026
26.908015,112.618562,190515141036
26.908496,112.619682,190515141046
26.908875,112.620742,190515141056
26.909291,112.621784,190515141106
26.909396,112.622041,190515141113
26.909473,112.622024,190515141116
26.909403,112.621771,190515141120
26.909136,112.620851,190515141130
26.908795,112.619991,190515141140
26.90844,112.619261,190515141150
26.907976,112.618247,190515141200
26.907995,112.617986,190515141204
26.908153,112.617892,190515141207
26.90843,112.617924,190515141211
26.908981,112.618084,190515141221
26.909028,112.618117,190515141231
26.909808,112.618351,190515141241
26.910483,112.618526,190515141251
26.910998,112.618686,190515141301
26.911101,112.618752,190515141311
26.911133,112.618784,190515141321
26.911345,112.619194,190515141328
26.911563,112.619844,190515141338
26.911905,112.620532,190515141348
26.912193,112.621044,190515141358
26.91248,112.621566,190515141408
26.912866,112.622147,190515141418
26.913095,112.622826,190515141428
26.913235,112.623379,190515141438
26.913361,112.623529,190515141442
26.913631,112.623616,190515141448
26.914016,112.623754,190515141454
26.91442,112.624074,190515141504
26.91449,112.624157,190515141514
26.914711,112.624252,190515141524
26.915243,112.624457,190515141534
26.915383,112.624506,190515141544
26.915391,112.624512,190515141554
26.915395,112.624514,190515141604
26.915391,112.624512,190515141614
26.915393,112.624514,190515141624
26.915395,112.624516,190515141634
26.915463,112.624549,190515141642
26.915475,112.624567,190515141652
26.91547,112.624571,190515141702
26.91547,112.624571,190515141712
26.91547,112.624571,190515141722
26.91547,112.624571,190515141732
26.91547,112.624571,190515141742
26.91547,112.624571,190515141752
26.91547,112.624571,190515141802
26.91547,112.624571,190515141812
26.91547,112.624571,190515141822
26.91547,112.624571,190515141832
26.91547,112.624571,190515141842
26.91547,112.624571,190515141852
26.913065,112.622772,190515141900
26.911275,112.618884,190515081944
26.911265,112.618864,190515081954
26.911255,112.618876,190515082004
26.911138,112.618827,190515082014
26.910826,112.618679,190515082024
26.910215,112.618447,190515082034
26.909893,112.618349,190515082044
26.909661,112.618249,190515082054
26.909533,112.618212,190515082104
26.909525,112.618209,190515082114
26.909526,112.618207,190515082124
26.909525,112.618206,190515082134
26.909526,112.618209,190515082144
26.909506,112.618206,190515082154
26.90941,112.618169,190515082204
26.909296,112.618151,190515082214
26.909278,112.618149,190515082224
26.909276,112.618147,190515082234
26.90923,112.618147,190515082244
26.908325,112.618026,190515082254
26.90802,112.617822,190515082301
26.907908,112.617709,190515082311
26.907676,112.617322,190515082318
26.907305,112.616366,190515082328
26.90732,112.615946,190515082332
26.907523,112.615453,190515082337
26.912923,112.622319,190515141910
26.912666,112.621751,190515141920
26.912428,112.621297,190515141930
26.912273,112.621061,190515141940
26.912075,112.620846,190515141950
26.911681,112.620241,190515142000
26.911458,112.619657,190515142008
26.911246,112.618966,190515142018
26.9111,112.618719,190515142028
26.911096,112.618719,190515142038
26.910966,112.618682,190515142043
26.910231,112.618467,190515142053
26.909503,112.618271,190515142103
26.909108,112.618104,190515142113
26.908856,112.617966,190515142123
26.908185,112.617762,190515142133
26.907795,112.617552,190515142143
26.907715,112.617457,190515142151
26.907533,112.616974,190515142159
26.907185,112.616186,190515142209
26.907238,112.615845,190515142214
26.907515,112.61501,190515142224
26.907423,112.614675,190515142228
26.907091,112.614383,190515142233
26.9064,112.61469,190515142243
26.905861,112.615366,190515142253
26.896288,112.601751,190515074028
26.896288,112.601751,190515074038
26.896288,112.601751,190515074048
26.896288,112.601751,190515074058
26.896288,112.601751,190515074108
26.896288,112.601751,190515074118
26.896288,112.601751,190515074128
26.896288,112.601751,190515074138
26.896288,112.601751,190515074148
26.896288,112.601751,190515074158
26.897564,112.602788,190515074207
26.897616,112.603185,190515074213
26.897638,112.603623,190515074223
26.897543,112.603848,190515074227
26.897341,112.604021,190515074231
26.896994,112.604271,190515074241
26.897006,112.604278,190515074251
26.896963,112.604308,190515074301
26.896428,112.604686,190515074311
26.896161,112.604891,190515074321
26.896009,112.605023,190515074331
26.895531,112.605293,190515074341
26.894966,112.605628,190515074351
26.894299,112.605941,190515074401
26.894101,112.605963,190515074411
26.894024,112.606005,190515074421
26.896626,112.603405,190515143843
26.897083,112.602915,190515143853
26.897341,112.602625,190515143903
26.897276,112.602496,190515143912
26.896701,112.602045,190515143922
26.895969,112.601591,190515143932
26.895384,112.60124,190515143942
26.894878,112.600991,190515143952
26.894401,112.600716,190515144002
26.893981,112.600348,190515144012
26.893524,112.599931,190515144022
26.893018,112.599589,190515144032
26.892848,112.599503,190515144042
26.892694,112.599453,190515144052
26.892614,112.599358,190515144057
26.892493,112.599336,190515144107
26.892496,112.599409,190515144112
26.892578,112.599463,190515144116
26.892988,112.599626,190515144126
26.893538,112.599988,190515144135
26.893961,112.600391,190515144145
26.894371,112.600741,190515144155
26.894738,112.600931,190515144204
26.894973,112.601076,190515144211
26.894986,112.601088,190515144221
26.894986,112.60109,190515144231
26.894984,112.601086,190515144241
26.894986,112.60109,190515144251
26.894986,112.601088,190515144301
26.894986,112.60109,190515144311
26.894988,112.60109,190515144321
26.894988,112.601088,190515144331
26.894988,112.60109,190515144341
26.894988,112.601088,190515144351
26.894988,112.601088,190515144401
26.894986,112.60109,190515144411
26.894986,112.60109,190515144421
26.894986,112.60109,190515144431
26.894986,112.60109,190515144441
26.894986,112.60109,190515144451
26.894986,112.60109,190515144501
26.894986,112.60109,190515144511
26.894986,112.60109,190515144521
26.894986,112.60109,190515144531
26.894986,112.60109,190515144541
26.894986,112.60109,190515144551
26.894986,112.60109,190515144601
26.894986,112.60109,190515144612
26.894986,112.60109,190515144622
26.894986,112.60109,190515144632
26.894986,112.60109,190515144642
26.894986,112.60109,190515144652
26.894986,112.60109,190515144702
26.894986,112.60109,190515144712
26.894986,112.60109,190515144722
26.894986,112.60109,190515144732
26.894986,112.60109,190515144742
26.894986,112.60109,190515144752
26.894986,112.60109,190515144802
26.894986,112.60109,190515144812
26.894986,112.60109,190515144822
26.894986,112.60109,190515144832
26.894986,112.60109,190515144842
26.894986,112.60109,190515144852
26.894986,112.60109,190515144902
26.894986,112.60109,190515144912
26.894986,112.60109,190515144922
26.894986,112.60109,190515144932
26.894986,112.60109,190515144942
26.894986,112.60109,190515144952
26.894986,112.60109,190515145002
26.894986,112.60109,190515145012
26.894986,112.60109,190515145022
26.894986,112.60109,190515145032
26.894986,112.60109,190515145042
26.894986,112.60109,190515145052
26.894986,112.60109,190515150819
26.894986,112.60109,190515150829
26.894986,112.60109,190515150839
26.894986,112.60109,190515150849
26.894986,112.60109,190515150859
26.894986,112.60109,190515150910
26.894986,112.60109,190515150920
26.894986,112.60109,190515150931
26.894986,112.60109,190515150942
26.894986,112.60109,190515150952
26.894986,112.60109,190515151002
26.894986,112.60109,190515151012
26.894986,112.60109,190515151022
26.894986,112.60109,190515151032
26.894986,112.60109,190515151042
26.894986,112.60109,190515151052
26.894986,112.60109,190515151103
26.894986,112.60109,190515151113
26.894986,112.60109,190515151123
26.894986,112.60109,190515151133
26.894986,112.60109,190515151143
26.894986,112.60109,190515151154
26.894986,112.60109,190515151204
26.894986,112.60109,190515151214
26.894986,112.60109,190515151224
26.894986,112.60109,190515151234
26.894986,112.60109,190515151244
26.894986,112.60109,190515151254
26.894986,112.60109,190515151304
26.894986,112.60109,190515151314
26.894986,112.60109,190515151324
26.894986,112.60109,190515151334
26.894986,112.60109,190515151344
26.894986,112.60109,190515151354
26.894986,112.60109,190515151404
26.894986,112.60109,190515151414
26.896299,112.601678,190515151424
26.896756,112.601976,190515151434
26.897213,112.602255,190515151444
26.897621,112.602586,190515151455
26.897703,112.60277,190515151458
26.897714,112.602946,190515151503
26.897729,112.603478,190515151513
26.897721,112.603643,190515151517
26.897644,112.603855,190515151522
26.897368,112.604135,190515151529
26.897108,112.604278,190515151540
26.896996,112.604353,190515151550
26.896529,112.604651,190515151600
26.895918,112.60502,190515151611
26.895086,112.605483,190515151621
26.893646,112.606141,190515074431
26.893413,112.606223,190515074441
26.893408,112.606233,190515074451
26.893339,112.60626,190515074501
26.892864,112.606325,190515074511
26.892231,112.606546,190515074521
26.892059,112.606661,190515074531
26.892041,112.606676,190515074541
26.891618,112.606821,190515074551
26.890861,112.607096,190515074601
26.890379,112.607211,190515074611
26.889839,112.607318,190515074621
26.889404,112.607411,190515074631
26.889391,112.607415,190515074641
26.888828,112.607578,190515074651
26.888349,112.607721,190515074701
26.888276,112.607728,190515074711
26.888263,112.607726,190515074721
26.888158,112.607748,190515074731
26.888109,112.60776,190515074741
26.887684,112.607905,190515074751
26.887364,112.608036,190515074801
26.887266,112.608228,190515074806
26.887268,112.608663,190515074812
26.887271,112.609598,190515074822
26.907613,112.614996,190515082342
26.907471,112.61458,190515082347
26.9072,112.614378,190515082351
26.906548,112.614513,190515082401
26.905948,112.615375,190515082411
26.905151,112.615795,190515082421
26.904593,112.615948,190515082431
26.904576,112.615951,190515082441
26.904563,112.615963,190515082451
26.904138,112.61614,190515082501
26.903368,112.616408,190515082511
26.902763,112.616611,190515082521
26.902703,112.616651,190515082531
26.902703,112.616655,190515082541
26.902705,112.616653,190515082551
26.902701,112.616651,190515082601
26.902705,112.616651,190515082611
26.902706,112.616653,190515082621
26.902703,112.616651,190515082631
26.902708,112.616651,190515082641
26.90249,112.616706,190515082651
26.902076,112.616906,190515082701
26.901466,112.617347,190515082711
26.900801,112.617802,190515082721
26.899976,112.618382,190515082731
26.894486,112.605825,190515151631
26.894178,112.605911,190515151641
26.894179,112.605911,190515151651
26.893808,112.605973,190515151701
26.893588,112.606018,190515151711
26.893596,112.606021,190515151721
26.893596,112.606021,190515151731
26.893594,112.606021,190515151741
26.893431,112.606041,190515151751
26.892851,112.606225,190515151801
26.892534,112.606313,190515151811
26.892191,112.60649,190515151821
26.892078,112.606546,190515151831
26.891589,112.606753,190515151841
26.891073,112.606908,190515151851
26.890473,112.607088,190515151901
26.889854,112.607278,190515151911
26.889549,112.607346,190515151921
26.889456,112.607375,190515151931
26.889456,112.60738,190515151941
26.889453,112.60738,190515151951
26.889319,112.607416,190515152001
26.888843,112.607568,190515152011
26.888331,112.607748,190515152021
26.888113,112.607788,190515152031
26.887161,112.610651,190515074832
26.887053,112.611791,190515074842
26.887083,112.612648,190515074852
26.887151,112.613613,190515074902
26.887224,112.61473,190515074912
26.887309,112.615905,190515074922
26.887399,112.617141,190515074932
26.887389,112.618032,190515074942
26.887223,112.618541,190515074949
26.886916,112.618849,190515074954
26.886423,112.618996,190515075000
26.886021,112.618889,190515075005
26.885588,112.618464,190515075012
26.885434,112.617919,190515075018
26.885471,112.617291,190515075028
26.885501,112.617271,190515075029
26.885624,112.617242,190515075032
26.886484,112.617062,190515075042
26.886839,112.616986,190515075052
26.886846,112.616986,190515075102
26.886938,112.616972,190515075112
26.887243,112.616892,190515075122
26.887514,112.616769,190515075126
26.887716,112.616787,190515075129
26.888391,112.616767,190515075139
26.888993,112.616707,190515075149
26.887731,112.607918,190515152041
26.887344,112.60815,190515152051
26.887281,112.608388,190515152055
26.887304,112.609325,190515152105
26.887244,112.610133,190515152115
26.887096,112.611108,190515152125
26.887066,112.612206,190515152135
26.887144,112.613216,190515152145
26.887224,112.614461,190515152155
26.887296,112.61551,190515152205
26.887361,112.616373,190515152215
26.887416,112.617162,190515152225
26.887449,112.617771,190515152235
26.887321,112.618457,190515152245
26.886991,112.618872,190515152251
26.886556,112.619002,190515152256
26.886003,112.618889,190515152302
26.885761,112.618649,190515152306
26.885553,112.618107,190515152314
26.885533,112.617506,190515152324
26.885609,112.617366,190515152329
26.885883,112.617267,190515152334
26.886781,112.617014,190515152344
26.887384,112.616852,190515152354
26.887798,112.616732,190515152404
26.888264,112.616717,190515152414
26.888816,112.616704,190515152424
26.889426,112.616677,190515152434
26.889621,112.616655,190515152444
26.889714,112.616661,190515152454
26.889873,112.616665,190515152504
26.889901,112.616671,190515152514
26.889903,112.616672,190515152524
26.889914,112.616674,190515152534
26.889978,112.616661,190515152544
26.890021,112.616651,190515152554
26.890123,112.616643,190515152605
26.890489,112.616638,190515152615
26.891106,112.616545,190515152625
26.891901,112.616476,190515152635
26.892451,112.616335,190515152645
26.893044,112.616161,190515152655
26.893659,112.615981,190515152705
26.894058,112.615891,190515152716
26.894281,112.61597,190515152722
26.894319,112.61616,190515152725
26.894361,112.616336,190515152735
26.894371,112.616558,190515152745
26.894363,112.617091,190515152755
26.894414,112.617522,190515152802
26.894528,112.617992,190515152812
26.894554,112.618087,190515152822
26.894521,112.618316,190515152832
26.894651,112.619091,190515152842
26.894736,112.619459,190515152852
26.894789,112.619777,190515152902
26.894944,112.620371,190515152912
26.895176,112.620969,190515152922
26.895446,112.621542,190515152930
26.895589,112.621517,190515152933
26.895963,112.621266,190515152943
26.896419,112.620961,190515152953
26.897009,112.620507,190515153003
26.897614,112.620042,190515153013
26.898304,112.619542,190515153023
26.898763,112.619274,190515153033
26.899086,112.619037,190515153043
26.899584,112.618622,190515153053
26.900408,112.618034,190515153103
26.901026,112.617636,190515153113
26.901313,112.617452,190515153123
26.90158,112.617324,190515153133
26.901591,112.617331,190515153143
26.901588,112.617334,190515153153
26.90159,112.617334,190515153203
26.901593,112.617332,190515153213
26.901591,112.617334,190515153223
26.901593,112.617334,190515153233
26.90198,112.617012,190515153243
26.902458,112.616794,190515153250
26.903258,112.616496,190515153300
26.904013,112.616286,190515153310
26.90406,112.61626,190515153320
26.904188,112.616188,190515153330
26.904691,112.615978,190515153340
26.905393,112.615728,190515153350
26.905963,112.615608,190515153400
26.906801,112.615801,190515153409
26.907121,112.61612,190515153414
26.907243,112.616503,190515153418
26.90758,112.617501,190515153428
26.90773,112.617989,190515153438
26.90807,112.618721,190515153448
26.908525,112.619866,190515153459
26.908853,112.620742,190515153509
26.909055,112.621232,190515153519
26.909123,112.621452,190515153526
26.909421,112.622031,190515153536
26.909425,112.621792,190515153543
26.90908,112.620812,190515153553
26.90881,112.620042,190515153603
26.908431,112.619239,190515153613
26.889554,112.616674,190515075159
26.890193,112.616625,190515075209
26.890221,112.616611,190515075219
26.890901,112.616576,190515075229
26.891514,112.616593,190515075239
26.891928,112.616565,190515075249
26.892351,112.616471,190515075259
26.892768,112.616365,190515075309
26.892918,112.616338,190515075319
26.892954,112.616333,190515075329
26.893184,112.616273,190515075339
26.893739,112.616036,190515075349
26.894058,112.615966,190515075359
26.894218,112.616028,190515075404
26.894271,112.616176,190515075407
26.894338,112.616426,190515075417
26.894368,112.616727,190515075427
26.894373,112.616997,190515075431
26.894504,112.617551,190515075441
26.894524,112.617589,190515075451
26.894534,112.617612,190515075501
26.894533,112.617616,190515075511
26.894534,112.617621,190515075521
26.894559,112.617657,190515075531
26.894568,112.617694,190515075541
26.895199,112.601221,190515085107
26.895199,112.601221,190515085117
26.895199,112.601221,190515085127
26.895199,112.601221,190515085137
26.895199,112.601221,190515085147
26.895199,112.601221,190515085157
26.895199,112.601221,190515085207
26.895199,112.601221,190515085217
26.895199,112.601221,190515085227
26.895199,112.601221,190515085237
26.895199,112.601221,190515085247
26.895199,112.601221,190515085257
26.895199,112.601221,190515085307
26.895199,112.601221,190515085317
26.895199,112.601221,190515085327
26.895199,112.601221,190515085337
26.895199,112.601221,190515085347
26.895199,112.601221,190515085357
26.895199,112.601221,190515085407
26.895984,112.601586,190515085417
26.896501,112.601846,190515085427
26.897158,112.602273,190515085437
26.897611,112.60264,190515085447
26.897741,112.603005,190515085452
26.897748,112.603776,190515085502
26.908008,112.618207,190515153623
26.908055,112.617961,190515153627
26.908245,112.617879,190515153630
26.908503,112.617976,190515153634
26.90894,112.618067,190515153640
26.909003,112.618084,190515153650
26.909361,112.618166,190515153700
26.90998,112.618317,190515153710
26.910696,112.618514,190515153721
26.911195,112.618689,190515153731
26.911201,112.618686,190515153741
26.91128,112.618764,190515153747
26.911441,112.619161,190515153753
26.911575,112.619821,190515153803
26.911616,112.619956,190515153813
26.911838,112.620424,190515153823
26.91204,112.620672,190515153833
26.912185,112.620871,190515153838
26.912521,112.621454,190515153848
26.91283,112.622037,190515153858
26.913068,112.622556,190515153908
26.913205,112.623089,190515153918
26.913303,112.623529,190515153928
26.913335,112.623561,190515153930
26.913545,112.623672,190515153940
26.886548,112.599429,190515184854
26.886548,112.599429,190515184904
26.886548,112.599429,190515184914
26.886548,112.599429,190515184924
26.886548,112.599429,190515184934
26.886239,112.600186,190515184944
26.886588,112.6003,190515184954
26.886556,112.600388,190515185004
26.886641,112.600458,190515185014
26.886863,112.600501,190515185024
26.887124,112.600473,190515185034
26.887338,112.600396,190515185044
26.887554,112.60024,190515185054
26.887706,112.600113,190515185102
26.887834,112.599998,190515185107
26.888273,112.599776,190515185117
26.888399,112.599691,190515185127
26.888606,112.599568,190515185137
26.888766,112.599479,190515185147
26.888761,112.599481,190515185157
26.888763,112.599481,190515185207
26.888764,112.599478,190515185217
26.888763,112.599479,190515185227
26.888768,112.599478,190515185237
26.888766,112.599478,190515185247
26.888763,112.599478,190515185257
26.894654,112.617817,190515075551
26.894728,112.618001,190515075555
26.894729,112.618497,190515075605
26.894943,112.619134,190515075615
26.894979,112.619332,190515075625
26.895028,112.619492,190515075635
26.895143,112.619799,190515075642
26.895243,112.620184,190515075649
26.895291,112.620624,190515075659
26.895313,112.620691,190515075709
26.895323,112.620701,190515075719
26.895316,112.620702,190515075729
26.895426,112.620971,190515075739
26.895634,112.621417,190515075749
26.895796,112.621536,190515075755
26.896179,112.621289,190515075805
26.896216,112.621229,190515075814
26.896884,112.620817,190515075824
26.897638,112.620226,190515075834
26.898416,112.619679,190515075844
26.899114,112.619236,190515075854
26.899173,112.619217,190515075904
26.899698,112.618741,190515075914
26.900408,112.618169,190515075924
26.901183,112.617682,190515075934
26.888763,112.599479,190515185307
26.888834,112.599444,190515185317
26.889094,112.599328,190515185327
26.889094,112.599283,190515185329
26.889058,112.599233,190515185332
26.889013,112.599214,190515185342
26.889013,112.599214,190515185352
26.889013,112.599214,190515185402
26.889013,112.599214,190515185412
26.889013,112.599214,190515185422
26.887178,112.599468,190515185430
26.887226,112.598534,190515185440
26.887248,112.597618,190515185450
26.887273,112.596434,190515185500
26.887284,112.595341,190515185510
26.887254,112.594458,190515185520
26.887183,112.593771,190515185530
26.887019,112.592828,190515185540
26.886848,112.591866,190515185550
26.886653,112.590793,190515185600
26.886454,112.589681,190515185610
26.886269,112.588681,190515185620
26.886069,112.587556,190515185630
26.885881,112.586524,190515185640
26.885714,112.585586,190515185650
26.885546,112.584659,190515185700
26.885403,112.583796,190515185710
26.885286,112.583004,190515185720
26.885168,112.582102,190515185730
26.885089,112.581441,190515185740
26.884938,112.580531,190515185750
26.884783,112.579419,190515185800
26.884616,112.578214,190515185810
26.884529,112.576972,190515185820
26.884448,112.575627,190515185830
26.884359,112.574341,190515185840
26.884308,112.573067,190515185850
26.884269,112.571859,190515185900
26.884158,112.570596,190515185910
26.884103,112.569566,190515185920
26.884124,112.568616,190515185930
26.884071,112.567721,190515185940
26.883964,112.566924,190515185950
26.883811,112.566141,190515190000
26.883548,112.5652,190515190010
26.883212,112.564378,190515190020
26.882962,112.563715,190515190030
26.883059,112.563521,190515190034
26.883277,112.563458,190515190038
26.884153,112.563428,190515190048
26.897624,112.604016,190515085507
26.897193,112.604271,190515085517
26.897081,112.60435,190515085527
26.896496,112.604751,190515085537
26.896308,112.604901,190515085543
26.896138,112.60498,190515085551
26.895476,112.60532,190515085601
26.894769,112.605726,190515085611
26.894288,112.605941,190515085621
26.894201,112.605995,190515085631
26.894068,112.606023,190515085641
26.893443,112.606146,190515085651
26.893151,112.606253,190515085701
26.893148,112.606258,190515085711
26.893149,112.606256,190515085721
26.893149,112.606258,190515085731
26.893151,112.606266,190515085741
26.893151,112.606261,190515085751
26.893151,112.606256,190515085801
26.892661,112.60645,190515085811
26.892076,112.606576,190515085821
26.891976,112.606623,190515085831
26.891444,112.606715,190515085841
26.890789,112.606905,190515085851
26.890453,112.607046,190515085901
26.890426,112.607046,190515085911
26.899158,112.618984,190515082741
26.898509,112.619412,190515082751
26.898504,112.619414,190515082801
26.898376,112.619446,190515082805
26.898144,112.619619,190515082809
26.897403,112.620307,190515082819
26.896783,112.620732,190515082829
26.896778,112.620737,190515082839
26.896764,112.620751,190515082849
26.896678,112.620812,190515082852
26.896031,112.621301,190515082902
26.895531,112.621631,190515082912
26.895509,112.621524,190515082921
26.895438,112.621356,190515082924
26.895294,112.620896,190515082933
26.895219,112.620359,190515082943
26.895196,112.620279,190515082953
26.895191,112.620276,190515083003
26.895163,112.620152,190515083013
26.895109,112.619832,190515083018
26.895074,112.619606,190515083028
26.894993,112.619381,190515083031
26.894774,112.618941,190515083041
26.894636,112.618224,190515083051
26.894583,112.618137,190515083101
26.894576,112.618121,190515083111
26.894998,112.601065,190515095305
26.894994,112.601061,190515095315
26.894994,112.601063,190515095325
26.894994,112.601065,190515095335
26.894994,112.601063,190515095345
26.894994,112.601061,190515095355
26.894993,112.601065,190515095405
26.894994,112.601063,190515095415
26.894994,112.601061,190515095425
26.894994,112.60106,190515095435
26.894996,112.601061,190515095445
26.894996,112.601061,190515095455
26.894996,112.601061,190515095505
26.894996,112.601061,190515095515
26.894996,112.601061,190515095525
26.894996,112.601061,190515095535
26.894996,112.601061,190515095545
26.894996,112.601061,190515095555
26.894996,112.601061,190515095605
26.894996,112.601061,190515095615
26.894996,112.601061,190515095625
26.894996,112.601061,190515095635
26.894996,112.601061,190515095645
26.894996,112.601061,190515095655
26.894996,112.601061,190515095705
26.894996,112.601061,190515095715
26.894571,112.618124,190515083121
26.894566,112.618094,190515083131
26.894543,112.617922,190515083141
26.894534,112.617414,190515083151
26.894589,112.617209,190515083201
26.894589,112.617192,190515083211
26.894528,112.616727,190515083221
26.894459,112.616233,190515083231
26.894354,112.616095,190515083236
26.894188,112.616066,190515083240
26.893731,112.616203,190515083249
26.893253,112.616301,190515083259
26.892676,112.616471,190515083309
26.892346,112.616575,190515083319
26.892273,112.616679,190515083324
26.892236,112.616786,190515083328
26.892204,112.617082,190515083338
26.892138,112.617242,190515083348
26.892064,112.617502,190515083358
26.892111,112.617622,190515083402
26.892138,112.617711,190515083412
26.892121,112.617821,190515083422
26.892151,112.617924,190515083432
26.892003,112.618316,190515083438
26.891888,112.619079,190515083448
26.894996,112.601061,190515095725
26.894996,112.601061,190515095735
26.894996,112.601061,190515095745
26.894996,112.601061,190515095755
26.894996,112.601061,190515095805
26.894996,112.601061,190515095815
26.894996,112.601061,190515095825
26.894996,112.601061,190515095835
26.894996,112.601061,190515095845
26.894996,112.601061,190515095855
26.894996,112.601061,190515095905
26.894996,112.601061,190515095915
26.894996,112.601061,190515095925
26.894996,112.601061,190515095935
26.894996,112.601061,190515095945
26.894996,112.601061,190515095955
26.894996,112.601061,190515100005
26.894996,112.601061,190515100015
26.894996,112.601061,190515100025
26.894996,112.601061,190515100035
26.894996,112.601061,190515100045
26.894996,112.601061,190515100055
26.894996,112.601061,190515100105
26.894996,112.601061,190515100115
26.894996,112.601061,190515100125
26.891893,112.619136,190515083458
26.891854,112.619212,190515083508
26.891601,112.619867,190515083518
26.891388,112.620387,190515083528
26.891293,112.620582,190515083534
26.891121,112.620657,190515083539
26.890923,112.620676,190515083547
26.890504,112.620434,190515083557
26.889811,112.619981,190515083607
26.889026,112.619479,190515083617
26.888328,112.618942,190515083627
26.887681,112.618231,190515083636
26.887563,112.617697,190515083642
26.887474,112.616706,190515083652
26.887391,112.615581,190515083702
26.887321,112.614461,190515083712
26.887248,112.613311,190515083722
26.887179,112.612238,190515083732
26.887178,112.611415,190515083742
26.887303,112.610505,190515083752
26.887441,112.609626,190515083802
26.887463,112.608981,190515083812
26.887451,112.608536,190515083822
26.887509,112.608215,190515083832
26.887789,112.60803,190515083840
26.913775,112.623721,190515092212
26.914075,112.623831,190515092222
26.914391,112.624039,190515092232
26.914618,112.624209,190515092241
26.915036,112.624422,190515092251
26.915305,112.624497,190515092258
26.91549,112.624551,190515092308
26.915486,112.624552,190515092318
26.915485,112.624554,190515092328
26.915473,112.624544,190515092338
26.915485,112.624546,190515092348
26.915488,112.624546,190515092358
26.915486,112.624546,190515092408
26.915486,112.624544,190515092418
26.915486,112.624549,190515092428
26.915473,112.624549,190515092438
26.91548,112.624547,190515092448
26.91548,112.624547,190515092458
26.91548,112.624547,190515092508
26.91548,112.624547,190515092518
26.91548,112.624547,190515092528
26.91548,112.624547,190515092538
26.91548,112.624547,190515092548
26.91354,112.623647,190515092557
26.913515,112.623651,190515092607
26.894996,112.601061,190515100135
26.894996,112.601061,190515100145
26.894996,112.601061,190515100155
26.894996,112.601061,190515100205
26.894996,112.601061,190515100215
26.894996,112.601061,190515100225
26.894996,112.601061,190515100235
